"No.","Time","Source","Destination","Protocol","Length","Info"
"8361","240.561395","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5395/4885, ttl=128 (reply in 8365)"
"8365","240.688763","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5395/4885, ttl=255 (request in 8361)"
"8385","241.574383","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5396/5141, ttl=128 (reply in 8389)"
"8389","241.713898","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5396/5141, ttl=255 (request in 8385)"
"8392","241.734224","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5397/5397, ttl=255 (no response found!)"
"8412","242.580227","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5398/5653, ttl=128 (reply in 8418)"
"8418","242.744149","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5398/5653, ttl=255 (request in 8412)"
"8436","243.586546","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5399/5909, ttl=128 (reply in 8444)"
"8444","243.933138","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5399/5909, ttl=255 (request in 8436)"
"8462","244.605805","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5400/6165, ttl=128 (reply in 8466)"
"8465","244.745296","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5401/6421, ttl=255 (no response found!)"
"8466","244.784767","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5400/6165, ttl=255 (request in 8462)"
"8495","245.610679","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5402/6677, ttl=128 (reply in 8501)"
"8501","245.920058","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5402/6677, ttl=255 (request in 8495)"
"8519","246.618919","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5403/6933, ttl=128 (reply in 8525)"
"8525","246.836268","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5403/6933, ttl=255 (request in 8519)"
"8543","247.636397","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5404/7189, ttl=128 (no response found!)"
"8546","247.734021","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5405/7445, ttl=255 (no response found!)"
"8612","250.733549","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5406/7701, ttl=255 (no response found!)"
"8646","252.242893","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5407/7957, ttl=128 (reply in 8652)"
"8652","252.552767","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5407/7957, ttl=255 (request in 8646)"
"8670","253.247930","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5408/8213, ttl=128 (reply in 8671)"
"8671","253.268024","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5408/8213, ttl=255 (request in 8670)"
"8682","253.745049","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5409/8469, ttl=255 (no response found!)"
"8698","254.250452","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5410/8725, ttl=128 (reply in 8702)"
"8702","254.415695","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5410/8725, ttl=255 (request in 8698)"
"8722","255.253358","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5411/8981, ttl=128 (reply in 8725)"
"8725","255.435865","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5411/8981, ttl=255 (request in 8722)"
"8763","256.270134","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5412/9237, ttl=128 (reply in 8772)"
"8772","256.310063","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5412/9237, ttl=255 (request in 8763)"
"8785","256.733053","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5413/9493, ttl=255 (no response found!)"
"8796","257.274349","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5414/9749, ttl=128 (reply in 8806)"
"8806","257.486830","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5414/9749, ttl=255 (request in 8796)"
"8828","258.291887","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5415/10005, ttl=128 (reply in 8834)"
"8834","258.515659","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5415/10005, ttl=255 (request in 8828)"
"8873","259.310481","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5416/10261, ttl=128 (reply in 8890)"
"8890","259.534098","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5416/10261, ttl=255 (request in 8873)"
"8901","259.748296","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5417/10517, ttl=255 (no response found!)"
"8923","260.329410","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5418/10773, ttl=128 (reply in 8924)"
"8924","260.357792","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5418/10773, ttl=255 (request in 8923)"
"8950","261.347337","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5419/11029, ttl=128 (reply in 8952)"
"8952","261.388173","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5419/11029, ttl=255 (request in 8950)"
"8979","262.361668","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5420/11285, ttl=128 (reply in 8982)"
"8982","262.399664","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5420/11285, ttl=255 (request in 8979)"
"8991","262.737432","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5421/11541, ttl=255 (no response found!)"
"9010","263.375569","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5422/11797, ttl=128 (reply in 9013)"
"9013","263.426137","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5422/11797, ttl=255 (request in 9010)"
"9044","264.379931","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5423/12053, ttl=128 (reply in 9046)"
"9046","264.467443","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5423/12053, ttl=255 (request in 9044)"
"9076","265.388024","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5424/12309, ttl=128 (reply in 9083)"
"9083","265.483692","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5424/12309, ttl=255 (request in 9076)"
"9098","265.742590","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5425/12565, ttl=255 (no response found!)"
"9129","266.393453","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5426/12821, ttl=128 (reply in 9133)"
"9133","266.497564","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5426/12821, ttl=255 (request in 9129)"
"9158","267.398611","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5427/13077, ttl=128 (reply in 9164)"
"9164","267.524061","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5427/13077, ttl=255 (request in 9158)"
"9191","268.409053","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5428/13333, ttl=128 (reply in 9197)"
"9197","268.645845","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5428/13333, ttl=255 (request in 9191)"
"9200","268.747342","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5429/13589, ttl=255 (no response found!)"
"9223","269.417638","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5430/13845, ttl=128 (reply in 9230)"
"9230","269.779971","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5430/13845, ttl=255 (request in 9223)"
"9235","270.428542","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5431/14101, ttl=128 (no response found!)"
"9254","271.198576","fe80::9ce8:18ff:fe7f:9001","2401:4900:8091:bde9:b041:9eb7:bb0d:88cc","ICMPv6","86","Neighbor Solicitation for 2401:4900:8091:bde9:b041:9eb7:bb0d:88cc from 9e:e8:18:7f:90:01"
"9256","271.198697","2401:4900:8091:bde9:b041:9eb7:bb0d:88cc","fe80::9ce8:18ff:fe7f:9001","ICMPv6","86","Neighbor Advertisement 2401:4900:8091:bde9:b041:9eb7:bb0d:88cc (sol, ovr) is at 10:5f:ad:58:d6:c1"
"9274","271.744163","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5432/14357, ttl=255 (no response found!)"
"9330","274.733191","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5433/14613, ttl=255 (no response found!)"
"9340","275.244536","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5434/14869, ttl=128 (reply in 9343)"
"9343","275.304840","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5434/14869, ttl=255 (request in 9340)"
"9365","276.262714","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5435/15125, ttl=128 (reply in 9368)"
"9368","276.275372","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5435/15125, ttl=255 (request in 9365)"
"9390","277.267942","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5436/15381, ttl=128 (reply in 9391)"
"9391","277.348350","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5436/15381, ttl=255 (request in 9390)"
"9401","277.732493","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5437/15637, ttl=255 (no response found!)"
"9414","278.284195","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5438/15893, ttl=128 (reply in 9415)"
"9415","278.374405","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5438/15893, ttl=255 (request in 9414)"
"9442","279.290838","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5439/16149, ttl=128 (reply in 9444)"
"9444","279.418353","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5439/16149, ttl=255 (request in 9442)"
"9520","280.298112","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5440/16405, ttl=128 (reply in 9525)"
"9525","280.419583","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5440/16405, ttl=255 (request in 9520)"
"9539","280.733322","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5441/16661, ttl=255 (no response found!)"
"9555","281.239384","2401:4900:8091:bde9:b041:9eb7:bb0d:88cc","2401:4900:8091:bde9::cc","ICMPv6","86","Neighbor Solicitation for 2401:4900:8091:bde9::cc from 10:5f:ad:58:d6:c1"
"9556","281.244140","2401:4900:8091:bde9::cc","2401:4900:8091:bde9:b041:9eb7:bb0d:88cc","ICMPv6","78","Neighbor Advertisement 2401:4900:8091:bde9::cc (rtr, sol)"
"9560","281.318554","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5442/16917, ttl=128 (reply in 9563)"
"9563","281.457610","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5442/16917, ttl=255 (request in 9560)"
"9586","282.326484","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5443/17173, ttl=128 (reply in 9595)"
"9595","282.715648","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5443/17173, ttl=255 (request in 9586)"
"9613","283.334138","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5444/17429, ttl=128 (reply in 9617)"
"9617","283.492957","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5444/17429, ttl=255 (request in 9613)"
"9623","283.735739","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5445/17685, ttl=255 (no response found!)"
"9646","284.353149","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5446/17941, ttl=128 (reply in 9650)"
"9650","284.518060","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5446/17941, ttl=255 (request in 9646)"
"9681","285.357080","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5447/18197, ttl=128 (reply in 9686)"
"9686","285.539516","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5447/18197, ttl=255 (request in 9681)"
"9713","286.363299","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5448/18453, ttl=128 (reply in 9719)"
"9719","286.563959","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5448/18453, ttl=255 (request in 9713)"
"9725","286.736325","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5449/18709, ttl=255 (no response found!)"
"9743","287.369907","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5450/18965, ttl=128 (reply in 9751)"
"9751","287.588322","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5450/18965, ttl=255 (request in 9743)"
"9773","288.378748","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5451/19221, ttl=128 (reply in 9777)"
"9777","288.411390","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5451/19221, ttl=255 (request in 9773)"
"9802","289.387694","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5452/19477, ttl=128 (reply in 9804)"
"9804","289.432728","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5452/19477, ttl=255 (request in 9802)"
"9812","289.742744","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5453/19733, ttl=255 (no response found!)"
"9837","290.395170","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5454/19989, ttl=128 (reply in 9840)"
"9840","290.464006","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5454/19989, ttl=255 (request in 9837)"
"9870","291.402837","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5455/20245, ttl=128 (reply in 9873)"
"9873","291.482162","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5455/20245, ttl=255 (request in 9870)"
"9898","292.421288","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5456/20501, ttl=128 (reply in 9907)"
"9907","292.709922","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5456/20501, ttl=255 (request in 9898)"
"9908","292.732807","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5457/20757, ttl=255 (no response found!)"
"9941","293.439103","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5458/21013, ttl=128 (reply in 9955)"
"9955","293.531967","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5458/21013, ttl=255 (request in 9941)"
"10003","294.445809","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5459/21269, ttl=128 (reply in 10010)"
"10010","294.573636","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5459/21269, ttl=255 (request in 10003)"
"10038","295.453718","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5460/21525, ttl=128 (reply in 10042)"
"10042","295.579005","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5460/21525, ttl=255 (request in 10038)"
"10047","295.745116","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5461/21781, ttl=255 (no response found!)"
"10048","295.768077","fe80::9ce8:18ff:fe7f:9001","2401:4900:8091:bde9:b041:9eb7:bb0d:88cc","ICMPv6","86","Neighbor Solicitation for 2401:4900:8091:bde9:b041:9eb7:bb0d:88cc from 9e:e8:18:7f:90:01"
"10049","295.768248","2401:4900:8091:bde9:b041:9eb7:bb0d:88cc","fe80::9ce8:18ff:fe7f:9001","ICMPv6","86","Neighbor Advertisement 2401:4900:8091:bde9:b041:9eb7:bb0d:88cc (sol, ovr) is at 10:5f:ad:58:d6:c1"
"10076","296.463844","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5462/22037, ttl=128 (reply in 10090)"
"10090","296.601982","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5462/22037, ttl=255 (request in 10076)"
"10125","297.468234","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5463/22293, ttl=128 (reply in 10131)"
"10131","297.623634","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5463/22293, ttl=255 (request in 10125)"
"10174","298.484847","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5464/22549, ttl=128 (reply in 10180)"
"10180","298.654746","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5464/22549, ttl=255 (request in 10174)"
"10181","298.735224","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5465/22805, ttl=255 (no response found!)"
"10204","299.490078","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5466/23061, ttl=128 (reply in 10208)"
"10208","299.572468","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5466/23061, ttl=255 (request in 10204)"
"10235","300.495580","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5467/23317, ttl=128 (reply in 10241)"
"10241","300.695603","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5467/23317, ttl=255 (request in 10235)"
"10268","301.501106","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5468/23573, ttl=128 (reply in 10277)"
"10277","301.721436","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5468/23573, ttl=255 (request in 10268)"
"10279","301.732882","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5469/23829, ttl=255 (no response found!)"
"10306","302.510359","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5470/24085, ttl=128 (reply in 10309)"
"10309","302.539819","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5470/24085, ttl=255 (request in 10306)"
"10345","303.518594","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5471/24341, ttl=128 (reply in 10347)"
"10347","303.561585","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5471/24341, ttl=255 (request in 10345)"
"10375","304.524138","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5472/24597, ttl=128 (reply in 10378)"
"10378","304.588495","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5472/24597, ttl=255 (request in 10375)"
"10384","304.739833","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5473/24853, ttl=255 (no response found!)"
"10411","305.531416","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5474/25109, ttl=128 (reply in 10414)"
"10414","305.613972","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5474/25109, ttl=255 (request in 10411)"
"10444","306.537330","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5475/25365, ttl=128 (reply in 10453)"
"10453","306.841267","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5475/25365, ttl=255 (request in 10444)"
"10477","307.542947","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5476/25621, ttl=128 (no response found!)"
"10481","307.742257","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5477/25877, ttl=255 (no response found!)"
"10586","310.732908","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5478/26133, ttl=255 (no response found!)"
"10639","312.238584","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5479/26389, ttl=128 (reply in 10644)"
"10644","312.369072","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5479/26389, ttl=255 (request in 10639)"
"10685","313.244762","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5480/26645, ttl=128 (reply in 10690)"
"10690","313.394042","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5480/26645, ttl=255 (request in 10685)"
"10700","313.743520","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5481/26901, ttl=255 (no response found!)"
"10719","314.249856","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5482/27157, ttl=128 (reply in 10720)"
"10720","314.261614","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5482/27157, ttl=255 (request in 10719)"
"10755","315.268708","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5483/27413, ttl=128 (reply in 10757)"
"10757","315.285192","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5483/27413, ttl=255 (request in 10755)"
"10786","316.285649","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5484/27669, ttl=128 (reply in 10792)"
"10792","316.467273","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5484/27669, ttl=255 (request in 10786)"
"10793","316.506356","fe80::9ce8:18ff:fe7f:9001","2401:4900:8091:bde9:b041:9eb7:bb0d:88cc","ICMPv6","86","Neighbor Solicitation for 2401:4900:8091:bde9:b041:9eb7:bb0d:88cc from 9e:e8:18:7f:90:01"
"10794","316.506544","2401:4900:8091:bde9:b041:9eb7:bb0d:88cc","fe80::9ce8:18ff:fe7f:9001","ICMPv6","86","Neighbor Advertisement 2401:4900:8091:bde9:b041:9eb7:bb0d:88cc (sol, ovr) is at 10:5f:ad:58:d6:c1"
"10802","316.738839","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5485/27925, ttl=255 (no response found!)"
"10820","317.292609","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5486/28181, ttl=128 (reply in 10822)"
"10822","317.305601","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5486/28181, ttl=255 (request in 10820)"
"10852","318.299623","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5487/28437, ttl=128 (reply in 10856)"
"10856","318.426554","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5487/28437, ttl=255 (request in 10852)"
"10881","319.316980","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5488/28693, ttl=128 (reply in 10889)"
"10889","319.536440","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5488/28693, ttl=255 (request in 10881)"
"10895","319.737477","10.112.112.11","202.39.224.7","ICMP","58","Echo (ping) request  id=0x0001, seq=5489/28949, ttl=255 (no response found!)"
"10920","320.327863","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5490/29205, ttl=128 (reply in 10921)"
"10921","320.358587","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5490/29205, ttl=255 (request in 10920)"
"10956","321.333246","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5491/29461, ttl=128 (reply in 10958)"
"10958","321.384041","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5491/29461, ttl=255 (request in 10956)"
"10989","322.342765","10.112.112.11","10.112.112.19","ICMP","74","Echo (ping) request  id=0x0001, seq=5492/29717, ttl=128 (reply in 10990)"
"10990","322.350007","10.112.112.19","10.112.112.11","ICMP","74","Echo (ping) reply    id=0x0001, seq=5492/29717, ttl=255 (request in 10989)"
